id,budget,algorithm,im,avgDist,optTime,execTime,candidates,nbExecuted,reoptGood,reoptBad;
4-17.json,4000,TAP,197.37386407500412,0.6207729468599036,46,117,29,29,29,0
4-17.json,5000,NAIVE,150.1330141263709,0.4492753623188408,7,93,29,22,0,0
4-17.json,5000,TAP,197.37386407500412,0.5966183574879232,45,126,29,29,29,0
4-18.json,500,NAIVE,40.62733216255327,0.1086956521739132,2,24,29,6,0,0
4-18.json,500,TAP,196.02783305297635,0.632850241545894,43,126,29,29,20,9
4-18.json,1000,NAIVE,81.33458572244216,0.20772946859903396,3,43,29,12,0,0
4-18.json,1000,TAP,196.02783305297635,0.630434782608696,51,85,29,29,22,7
4-18.json,1500,NAIVE,122.0367002941237,0.3429951690821257,5,46,29,18,0,0
4-18.json,1500,TAP,196.02783305297635,0.6497584541062807,66,81,29,29,25,4
4-18.json,2000,NAIVE,135.5952267970257,0.3961352657004832,5,54,29,20,0,0
4-18.json,2000,TAP,196.02783305297635,0.5990338164251212,51,86,29,29,28,1
4-18.json,2500,NAIVE,135.5952267970257,0.39130434782608736,6,49,29,20,0,0
4-18.json,2500,TAP,196.02783305297635,0.6376811594202901,50,74,29,29,29,0
4-18.json,3000,NAIVE,135.5952267970257,0.3526570048309179,5,45,29,20,0,0
4-18.json,3000,TAP,196.02783305297635,0.6256038647343001,44,80,29,29,29,0
4-18.json,4000,NAIVE,135.5952267970257,0.36473429951690883,6,56,29,20,0,0
4-18.json,4000,TAP,196.02783305297635,0.6449275362318841,44,78,29,29,29,0
4-18.json,5000,NAIVE,135.5952267970257,0.36956521739130466,5,45,29,20,0,0
4-18.json,5000,TAP,196.02783305297635,0.6111111111111114,39,71,29,29,29,0
4-19.json,500,NAIVE,40.89069093061521,0.11594202898550732,2,40,29,6,0,0
4-19.json,500,TAP,197.57037464570507,0.6183574879227054,45,122,29,29,19,10
4-19.json,1000,NAIVE,81.81299428807114,0.2681159420289855,3,42,29,12,0,0
4-19.json,1000,TAP,197.57037464570507,0.6280193236714976,56,85,29,29,22,7
4-19.json,1500,NAIVE,122.99145875475477,0.3840579710144928,6,77,29,18,0,0
4-19.json,1500,TAP,197.57037464570507,0.6256038647342999,106,133,29,29,25,4
4-19.json,2000,NAIVE,163.9241828917914,0.5362318840579712,9,119,29,24,0,0
4-19.json,2000,TAP,197.57037464570507,0.5990338164251209,80,120,29,29,28,1
4-19.json,2500,NAIVE,163.9241828917914,0.5217391304347826,9,107,29,24,0,0
4-19.json,2500,TAP,197.57037464570507,0.6086956521739132,67,128,29,29,29,0
4-19.json,3000,NAIVE,163.9241828917914,0.49758454106280203,10,78,29,24,0,0
4-19.json,3000,TAP,197.57037464570507,0.6328502415458935,46,77,29,29,29,0
4-19.json,4000,NAIVE,163.9241828917914,0.5072463768115942,6,62,29,24,0,0
4-19.json,4000,TAP,197.57037464570507,0.6183574879227056,44,84,29,29,29,0
4-19.json,5000,NAIVE,163.9241828917914,0.5289855072463769,8,64,29,24,0,0
4-19.json,5000,TAP,197.57037464570507,0.6231884057971017,56,120,29,29,29,0
5-21.json,500,NAIVE,29.416820043854607,0.06521739130434778,4,1955,32,4,0,0
5-21.json,500,TAP,36.79562664207572,0.09420289855072461,27,468,32,5,4,1
5-21.json,1000,NAIVE,66.1548559473188,0.17391304347826086,8,836,32,9,0,0
5-21.json,1000,TAP,51.71440044254257,0.12439613526570059,32,1184,32,7,3,4
5-21.json,1500,NAIVE,102.94817956160738,0.2681159420289855,19,827,32,14,0,0
5-21.json,1500,TAP,132.50791672855894,0.3623188405797103,96,1663,32,18,12,6
5-21.json,2000,NAIVE,132.4264767666623,0.37922705314009664,24,945,32,18,0,0
5-21.json,2000,TAP,234.9282225129537,0.6956521739130437,129,1770,32,32,25,7
5-21.json,2500,NAIVE,169.2449863655573,0.4371980676328503,18,369,32,23,0,0
5-21.json,2500,TAP,234.9282225129537,0.6847826086956526,113,384,32,32,29,3
5-21.json,3000,NAIVE,183.93284025253433,0.47584541062801966,19,342,32,25,0,0
5-21.json,3000,TAP,234.9282225129537,0.6570048309178749,99,365,32,32,30,2
5-21.json,4000,NAIVE,183.93284025253433,0.49154589371980695,10,246,32,25,0,0
5-21.json,4000,TAP,234.9282225129537,0.6811594202898553,59,265,32,32,32,0
5-21.json,5000,NAIVE,183.93284025253433,0.48792270531401005,8,233,32,25,0,0
5-21.json,5000,TAP,234.9282225129537,0.6642512077294691,61,263,32,32,32,0
5-24.json,500,NAIVE,34.037641221393905,0.08695652173913049,2,863,29,5,0,0
5-24.json,500,TAP,47.76029256258797,0.16908212560386482,36,478,29,7,4,3
5-24.json,1000,NAIVE,74.95736247255637,0.17874396135265713,7,166,29,11,0,0
5-24.json,1000,TAP,88.82799507657789,0.29468599033816456,74,839,29,13,8,5
5-24.json,1500,NAIVE,109.08749589179122,0.34057971014492794,10,296,29,16,0,0
5-24.json,1500,TAP,197.27272757540183,0.6376811594202902,97,821,29,29,24,5
5-24.json,2000,NAIVE,150.02575430164453,0.44202898550724656,13,88,29,22,0,0
5-24.json,2000,TAP,197.27272757540183,0.6376811594202904,57,102,29,29,27,2
5-24.json,2500,NAIVE,156.8410360857728,0.4830917874396137,6,73,29,23,0,0
5-24.json,2500,TAP,197.27272757540183,0.6183574879227057,49,86,29,29,29,0
5-24.json,3000,NAIVE,156.8410360857728,0.47826086956521763,7,82,29,23,0,0
5-24.json,3000,TAP,197.27272757540183,0.63768115942029,50,94,29,29,29,0
5-24.json,4000,NAIVE,156.8410360857728,0.4927536231884061,9,87,29,23,0,0
5-24.json,4000,TAP,197.27272757540183,0.6400966183574883,58,102,29,29,29,0
5-24.json,5000,NAIVE,156.8410360857728,0.46618357487922757,7,82,29,23,0,0
5-24.json,5000,TAP,197.27272757540183,0.6376811594202899,45,98,29,29,29,0
5-25.json,500,NAIVE,29.349567525654912,0.05797101449275366,2,398,29,4,0,0
5-25.json,500,TAP,29.39557529214931,0.08695652173913049,24,377,29,4,2,2
5-25.json,1000,NAIVE,66.14361244968573,0.17391304347826098,13,330,29,9,0,0
5-25.json,1000,TAP,147.00751717546302,0.4299516908212564,89,868,29,20,13,7
5-25.json,1500,NAIVE,95.6294783730154,0.2560386473429954,12,76,29,13,0,0
5-25.json,1500,TAP,212.905414961711,0.6449275362318843,101,600,29,29,21,8
5-25.json,2000,NAIVE,132.49095270216253,0.34541062801932376,7,80,29,18,0,0
5-25.json,2000,TAP,212.905414961711,0.6280193236714978,66,110,29,29,25,4
5-25.json,2500,NAIVE,161.85758389460742,0.4589371980676331,6,83,29,22,0,0
5-25.json,2500,TAP,212.905414961711,0.6183574879227058,60,112,29,29,27,2
5-25.json,3000,NAIVE,169.2109776469371,0.4951690821256042,7,82,29,23,0,0
5-25.json,3000,TAP,212.905414961711,0.5990338164251211,51,112,29,29,29,0
5-25.json,4000,NAIVE,169.2109776469371,0.4927536231884062,8,88,29,23,0,0
5-25.json,4000,TAP,212.905414961711,0.6135265700483097,53,120,29,29,29,0
5-25.json,5000,NAIVE,169.2109776469371,0.4613526570048313,7,80,29,23,0,0
5-25.json,5000,TAP,212.905414961711,0.6497584541062807,52,110,29,29,29,0
